customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_score_avg,segment
54793,108,4,314.11,5,5,5,555,5.0,Champions
54797,61,2,75.94,5,4,2,542,3.6666666666666665,Potential
54799,302,1,121.92,4,2,3,423,3.0,New Customers
54801,507,2,436.99,3,4,5,345,4.0,Loyal Customers
54804,32,1,65.77,5,2,2,522,3.0,New Customers
54805,835,1,346.9,1,2,5,125,2.6666666666666665,Lost
54806,606,1,26.19,2,2,1,221,1.6666666666666667,Lost
54807,504,2,118.75,3,4,3,343,3.3333333333333335,Loyal Customers
54810,453,2,78.55,3,4,2,342,3.0,Potential
54812,320,2,187.76999999999998,4,4,4,444,4.0,Champions
54813,278,1,60.18,4,2,2,422,2.6666666666666665,New Customers
54814,126,4,265.61,5,5,5,555,5.0,Champions
54820,27,1,29.08,5,2,1,521,2.6666666666666665,New Customers
54822,923,1,116.55,1,2,3,123,2.0,Lost
54826,114,2,256.24,5,4,5,545,4.666666666666667,Champions
54829,248,1,67.26,4,2,2,422,2.6666666666666665,New Customers
54830,930,1,115.94,1,2,3,123,2.0,Lost
54831,22,2,191.03,5,4,4,544,4.333333333333333,Champions
54832,120,1,119.38,5,2,3,523,3.3333333333333335,New Customers
54835,467,2,127.75999999999999,3,4,3,343,3.3333333333333335,Loyal Customers
54836,405,1,49.06,3,2,2,322,2.3333333333333335,Potential
54837,55,2,203.76999999999998,5,4,4,544,4.333333333333333,Champions
54838,742,1,66.24,2,2,2,222,2.0,Lost
54839,342,2,572.86,3,4,5,345,4.0,Loyal Customers
54840,10,1,59.99,5,2,2,522,3.0,New Customers
54841,670,2,319.96999999999997,2,4,5,245,3.6666666666666665,At Risk
54842,447,1,372.74,3,2,5,325,3.3333333333333335,Potential
54843,924,1,77.74,1,2,2,122,1.6666666666666667,Lost
54845,1045,1,250.84,1,2,5,125,2.6666666666666665,Lost
54847,974,2,218.78,1,4,4,144,3.0,At Risk
54848,508,1,192.89,3,2,4,324,3.0,Potential
54849,180,4,1245.3,4,5,5,455,4.666666666666667,Champions
54850,197,1,190.06,4,2,4,424,3.3333333333333335,New Customers
54851,937,1,74.67,1,2,2,122,1.6666666666666667,Lost
54852,426,3,343.19,3,5,5,355,4.333333333333333,Loyal Customers
54854,43,1,12.5,5,2,1,521,2.6666666666666665,New Customers
54856,14,2,41.81,5,4,1,541,3.3333333333333335,Potential
54858,215,1,25.6,4,2,1,421,2.3333333333333335,New Customers
54859,653,2,89.77,2,4,3,243,3.0,At Risk
54864,24,2,39.989999999999995,5,4,1,541,3.3333333333333335,Potential
54865,67,1,64.83,5,2,2,522,3.0,New Customers
54870,381,1,50.24,3,2,2,322,2.3333333333333335,Potential
54871,208,1,174.78,4,2,4,424,3.3333333333333335,New Customers
54872,337,3,173.7,3,5,4,354,4.0,Loyal Customers
54873,297,2,786.81,4,4,5,445,4.333333333333333,Champions
54876,667,3,146.8,2,5,4,254,3.6666666666666665,At Risk
54879,60,1,133.65,5,2,4,524,3.6666666666666665,New Customers
54880,36,3,230.29,5,5,5,555,5.0,Champions
54881,810,2,63.690000000000005,1,4,2,142,2.3333333333333335,At Risk
54883,854,1,105.39,1,2,3,123,2.0,Lost
54884,171,1,50.12,4,2,2,422,2.6666666666666665,New Customers
54887,610,1,41.39,2,2,1,221,1.6666666666666667,Lost
54893,460,1,303.86,3,2,5,325,3.3333333333333335,Potential
54894,629,1,139.48,2,2,4,224,2.6666666666666665,Lost
54895,17,2,78.14,5,4,2,542,3.6666666666666665,Potential
54897,126,2,303.86,5,4,5,545,4.666666666666667,Champions
54898,394,1,61.33,3,2,2,322,2.3333333333333335,Potential
54902,169,2,186.81,4,4,4,444,4.0,Champions
54904,629,1,155.63,2,2,4,224,2.6666666666666665,Lost
54905,548,1,8.03,2,2,1,221,1.6666666666666667,Lost
54908,312,1,41.44,4,2,1,421,2.3333333333333335,New Customers
54910,253,2,49.79,4,4,2,442,3.3333333333333335,Potential
54911,867,1,69.12,1,2,2,122,1.6666666666666667,Lost
54913,779,2,408.71,1,4,5,145,3.3333333333333335,At Risk
54914,442,1,101.02,3,2,3,323,2.6666666666666665,Potential
54917,87,3,740.81,5,5,5,555,5.0,Champions
54918,369,2,143.22,3,4,4,344,3.6666666666666665,Loyal Customers
54919,831,1,75.39,1,2,2,122,1.6666666666666667,Lost
54920,375,3,411.78000000000003,3,5,5,355,4.333333333333333,Loyal Customers
54922,343,3,229.43,3,5,5,355,4.333333333333333,Loyal Customers
54923,120,1,8.02,5,2,1,521,2.6666666666666665,New Customers
54926,13,4,97.43,5,5,3,553,4.333333333333333,Loyal Customers
54927,206,1,150.54,4,2,4,424,3.3333333333333335,New Customers
54929,45,2,424.09000000000003,5,4,5,545,4.666666666666667,Champions
54932,35,1,91.28,5,2,3,523,3.3333333333333335,New Customers
54933,31,4,513.11,5,5,5,555,5.0,Champions
54936,420,1,104.08,3,2,3,323,2.6666666666666665,Potential
54937,96,2,175.3,5,4,4,544,4.333333333333333,Champions
54938,468,1,24.1,3,2,1,321,2.0,Potential
54940,360,2,206.18,3,4,4,344,3.6666666666666665,Loyal Customers
54942,883,1,24.88,1,2,1,121,1.3333333333333333,Lost
54943,537,2,109.19,2,4,3,243,3.0,At Risk
54945,819,1,66.87,1,2,2,122,1.6666666666666667,Lost
54946,296,1,48.37,4,2,2,422,2.6666666666666665,New Customers
54948,484,2,412.68000000000006,3,4,5,345,4.0,Loyal Customers
54949,520,1,36.95,3,2,1,321,2.0,Potential
54952,977,1,47.54,1,2,2,122,1.6666666666666667,Lost
54953,786,1,181.94,1,2,4,124,2.3333333333333335,Lost
54954,375,1,14.91,3,2,1,321,2.0,Potential
54955,524,1,110.15,2,2,3,223,2.3333333333333335,Lost
54956,355,1,49.22,3,2,2,322,2.3333333333333335,Potential
54957,1046,1,28.55,1,2,1,121,1.3333333333333333,Lost
54960,451,1,121.73,3,2,3,323,2.6666666666666665,Potential
54962,52,1,80.37,5,2,2,522,3.0,New Customers
54963,862,1,83.39,1,2,3,123,2.0,Lost
54964,715,1,126.19,2,2,3,223,2.3333333333333335,Lost
54966,18,1,16.56,5,2,1,521,2.6666666666666665,New Customers
54967,328,1,302.28,3,2,5,325,3.3333333333333335,Potential
54968,166,1,26.31,4,2,1,421,2.3333333333333335,New Customers
54969,833,2,125.31,1,4,3,143,2.6666666666666665,At Risk
54972,291,1,20.42,4,2,1,421,2.3333333333333335,New Customers
54973,833,1,115.02,1,2,3,123,2.0,Lost
54974,515,2,91.6,3,4,3,343,3.3333333333333335,Loyal Customers
54975,773,2,100.21000000000001,2,4,3,243,3.0,At Risk
54977,946,1,37.48,1,2,1,121,1.3333333333333333,Lost
54980,140,2,337.26,4,4,5,445,4.333333333333333,Champions
54982,542,1,66.43,2,2,2,222,2.0,Lost
54984,454,1,101.55,3,2,3,323,2.6666666666666665,Potential
54985,508,1,457.98,3,2,5,325,3.3333333333333335,Potential
54988,786,2,87.34,1,4,3,143,2.6666666666666665,At Risk
54990,427,1,35.13,3,2,1,321,2.0,Potential
54992,899,1,92.68,1,2,3,123,2.0,Lost
54993,142,1,158.7,4,2,4,424,3.3333333333333335,New Customers
54995,767,1,90.79,2,2,3,223,2.3333333333333335,Lost
54996,741,1,18.63,2,2,1,221,1.6666666666666667,Lost
54999,320,2,58.2,4,4,2,442,3.3333333333333335,Potential
55000,1043,2,418.96,1,4,5,145,3.3333333333333335,At Risk
55003,182,1,69.44,4,2,2,422,2.6666666666666665,New Customers
55005,78,1,131.31,5,2,3,523,3.3333333333333335,New Customers
55006,438,2,93.63,3,4,3,343,3.3333333333333335,Loyal Customers
55007,67,3,316.15999999999997,5,5,5,555,5.0,Champions
55008,888,1,12.33,1,2,1,121,1.3333333333333333,Lost
55009,257,3,215.35,4,5,4,454,4.333333333333333,Champions
55013,182,1,169.44,4,2,4,424,3.3333333333333335,New Customers
55014,738,1,56.28,2,2,2,222,2.0,Lost
55015,335,1,38.6,3,2,1,321,2.0,Potential
55016,364,3,383.09000000000003,3,5,5,355,4.333333333333333,Loyal Customers
55019,385,1,90.14,3,2,3,323,2.6666666666666665,Potential
55020,60,2,207.59,5,4,4,544,4.333333333333333,Champions
55021,577,1,132.72,2,2,3,223,2.3333333333333335,Lost
55022,976,1,82.88,1,2,3,123,2.0,Lost
55023,343,2,29.94,3,4,1,341,2.6666666666666665,Potential
55024,432,1,133.62,3,2,4,324,3.0,Potential
55025,698,1,310.77,2,2,5,225,3.0,Lost
55026,630,1,50.94,2,2,2,222,2.0,Lost
55027,210,1,48.13,4,2,2,422,2.6666666666666665,New Customers
55030,469,1,98.52,3,2,3,323,2.6666666666666665,Potential
55039,719,1,80.05,2,2,2,222,2.0,Lost
55042,462,2,94.08,3,4,3,343,3.3333333333333335,Loyal Customers
55043,222,2,137.88,4,4,4,444,4.0,Champions
55044,188,3,333.01,4,5,5,455,4.666666666666667,Champions
55045,293,2,171.49,4,4,4,444,4.0,Champions
55047,132,1,48.79,5,2,2,522,3.0,New Customers
55048,510,1,51.09,3,2,2,322,2.3333333333333335,Potential
55049,27,1,20.07,5,2,1,521,2.6666666666666665,New Customers
55050,317,2,197.19,4,4,4,444,4.0,Champions
55051,957,2,83.73,1,4,3,143,2.6666666666666665,At Risk
55052,580,2,118.1,2,4,3,243,3.0,At Risk
55053,838,2,183.66,1,4,4,144,3.0,At Risk
55054,792,2,450.55,1,4,5,145,3.3333333333333335,At Risk
55055,332,1,110.73,3,2,3,323,2.6666666666666665,Potential
55056,791,2,140.04,1,4,4,144,3.0,At Risk
55058,703,1,305.48,2,2,5,225,3.0,Lost
55059,281,1,23.88,4,2,1,421,2.3333333333333335,New Customers
55060,152,1,56.2,4,2,2,422,2.6666666666666665,New Customers
55062,925,1,6.61,1,2,1,121,1.3333333333333333,Lost
55064,518,1,152.66,3,2,4,324,3.0,Potential
55066,986,1,34.96,1,2,1,121,1.3333333333333333,Lost
55068,755,1,85.77,2,2,3,223,2.3333333333333335,Lost
55069,143,2,67.07,4,4,2,442,3.3333333333333335,Potential
55070,792,1,129.98,1,2,3,123,2.0,Lost
55071,217,1,56.06,4,2,2,422,2.6666666666666665,New Customers
55072,1060,1,237.93,1,2,5,125,2.6666666666666665,Lost
55073,768,1,48.11,2,2,2,222,2.0,Lost
55074,122,4,888.49,5,5,5,555,5.0,Champions
55075,907,1,94.35,1,2,3,123,2.0,Lost
55077,940,1,150.03,1,2,4,124,2.3333333333333335,Lost
55080,595,3,143.3,2,5,4,254,3.6666666666666665,At Risk
55081,615,1,75.55,2,2,2,222,2.0,Lost
55084,270,1,139.94,4,2,4,424,3.3333333333333335,New Customers
55085,199,1,18.23,4,2,1,421,2.3333333333333335,New Customers
55087,293,4,347.67,4,5,5,455,4.666666666666667,Champions
55089,429,2,175.32,3,4,4,344,3.6666666666666665,Loyal Customers
55092,102,4,162.56,5,5,4,554,4.666666666666667,Champions
55093,396,1,137.38,3,2,4,324,3.0,Potential
55094,519,1,41.35,3,2,1,321,2.0,Potential
55095,955,1,28.82,1,2,1,121,1.3333333333333333,Lost
55096,862,1,50.84,1,2,2,122,1.6666666666666667,Lost
55097,394,2,97.05000000000001,3,4,3,343,3.3333333333333335,Loyal Customers
55099,407,1,75.73,3,2,2,322,2.3333333333333335,Potential
55100,667,1,105.87,2,2,3,223,2.3333333333333335,Lost
55101,243,1,75.56,4,2,2,422,2.6666666666666665,New Customers
55102,245,2,75.36,4,4,2,442,3.3333333333333335,Potential
55103,1047,1,48.42,1,2,2,122,1.6666666666666667,Lost
55106,635,1,126.43,2,2,3,223,2.3333333333333335,Lost
55107,667,2,392.90999999999997,2,4,5,245,3.6666666666666665,At Risk
55112,45,2,267.65,5,4,5,545,4.666666666666667,Champions
55113,503,2,322.08000000000004,3,4,5,345,4.0,Loyal Customers
55114,978,1,46.35,1,2,2,122,1.6666666666666667,Lost
55115,16,1,120.97,5,2,3,523,3.3333333333333335,New Customers
55117,338,1,48.64,3,2,2,322,2.3333333333333335,Potential
55119,630,1,51.83,2,2,2,222,2.0,Lost
55120,429,2,374.26,3,4,5,345,4.0,Loyal Customers
55121,125,3,524.13,5,5,5,555,5.0,Champions
55122,15,2,207.89999999999998,5,4,4,544,4.333333333333333,Champions
55123,311,1,69.33,4,2,2,422,2.6666666666666665,New Customers
55124,19,2,27.73,5,4,1,541,3.3333333333333335,Potential
55126,597,1,148.69,2,2,4,224,2.6666666666666665,Lost
55128,89,2,76.63,5,4,2,542,3.6666666666666665,Potential
55129,146,2,211.46999999999997,4,4,4,444,4.0,Champions
55131,492,1,88.21,3,2,3,323,2.6666666666666665,Potential
55132,33,2,123.22,5,4,3,543,4.0,Loyal Customers
55133,377,3,289.43,3,5,5,355,4.333333333333333,Loyal Customers
55134,464,1,20.25,3,2,1,321,2.0,Potential
55135,543,2,76.36,2,4,2,242,2.6666666666666665,At Risk
55136,847,1,15.45,1,2,1,121,1.3333333333333333,Lost
55138,80,3,155.89,5,5,4,554,4.666666666666667,Champions
55139,98,2,348.09000000000003,5,4,5,545,4.666666666666667,Champions
55140,378,1,143.1,3,2,4,324,3.0,Potential
55143,755,1,33.36,2,2,1,221,1.6666666666666667,Lost
55145,625,1,86.44,2,2,3,223,2.3333333333333335,Lost
55146,653,1,166.0,2,2,4,224,2.6666666666666665,Lost
55147,322,1,91.42,4,2,3,423,3.0,New Customers
55148,610,1,41.07,2,2,1,221,1.6666666666666667,Lost
55150,215,4,176.75,4,5,4,454,4.333333333333333,Champions
55152,695,1,78.16,2,2,2,222,2.0,Lost
55153,0,2,110.52,5,4,3,543,4.0,Loyal Customers
55154,310,2,174.57,4,4,4,444,4.0,Champions
55156,31,3,497.40000000000003,5,5,5,555,5.0,Champions
55157,64,1,66.39,5,2,2,522,3.0,New Customers
55159,586,1,9.43,2,2,1,221,1.6666666666666667,Lost
55160,680,1,110.37,2,2,3,223,2.3333333333333335,Lost
55164,100,2,446.01,5,4,5,545,4.666666666666667,Champions
55166,734,2,122.7,2,4,3,243,3.0,At Risk
55167,187,1,109.04,4,2,3,423,3.0,New Customers
55174,583,2,288.07,2,4,5,245,3.6666666666666665,At Risk
55175,942,1,46.02,1,2,2,122,1.6666666666666667,Lost
55177,337,1,195.16,3,2,4,324,3.0,Potential
55180,352,1,87.88,3,2,3,323,2.6666666666666665,Potential
55181,19,2,88.6,5,4,3,543,4.0,Loyal Customers
55183,96,3,594.36,5,5,5,555,5.0,Champions
55184,1088,1,54.46,1,2,2,122,1.6666666666666667,Lost
55187,848,1,14.76,1,2,1,121,1.3333333333333333,Lost
55188,857,1,16.86,1,2,1,121,1.3333333333333333,Lost
55189,1051,1,18.63,1,2,1,121,1.3333333333333333,Lost
55190,790,1,88.11,1,2,3,123,2.0,Lost
55192,221,2,149.97,4,4,4,444,4.0,Champions
55194,343,1,86.29,3,2,3,323,2.6666666666666665,Potential
55196,96,1,8.29,5,2,1,521,2.6666666666666665,New Customers
55197,784,1,83.23,1,2,3,123,2.0,Lost
55200,138,1,39.06,5,2,1,521,2.6666666666666665,New Customers
55201,32,1,169.79,5,2,4,524,3.6666666666666665,New Customers
55202,499,1,9.4,3,2,1,321,2.0,Potential
55203,312,3,338.63,4,5,5,455,4.666666666666667,Champions
55204,448,1,64.43,3,2,2,322,2.3333333333333335,Potential
55206,204,4,325.49,4,5,5,455,4.666666666666667,Champions
55207,71,2,104.0,5,4,3,543,4.0,Loyal Customers
55210,658,1,209.52,2,2,4,224,2.6666666666666665,Lost
55213,134,3,1259.81,5,5,5,555,5.0,Champions
55214,957,1,76.42,1,2,2,122,1.6666666666666667,Lost
55217,53,1,71.9,5,2,2,522,3.0,New Customers
55220,592,1,272.37,2,2,5,225,3.0,Lost
55221,410,2,111.01,3,4,3,343,3.3333333333333335,Loyal Customers
55222,350,1,14.97,3,2,1,321,2.0,Potential
55223,5,1,60.24,5,2,2,522,3.0,New Customers
55224,690,1,76.98,2,2,2,222,2.0,Lost
55225,115,1,36.22,5,2,1,521,2.6666666666666665,New Customers
55226,180,1,30.97,4,2,1,421,2.3333333333333335,New Customers
55227,32,2,106.47,5,4,3,543,4.0,Loyal Customers
55229,682,2,493.34,2,4,5,245,3.6666666666666665,At Risk
55231,962,1,50.15,1,2,2,122,1.6666666666666667,Lost
55232,246,1,20.82,4,2,1,421,2.3333333333333335,New Customers
55233,577,1,51.83,2,2,2,222,2.0,Lost
55235,343,1,119.03,3,2,3,323,2.6666666666666665,Potential
55236,13,2,45.099999999999994,5,4,1,541,3.3333333333333335,Potential
55238,693,1,189.32,2,2,4,224,2.6666666666666665,Lost
55239,504,1,67.08,3,2,2,322,2.3333333333333335,Potential
55241,340,1,112.89,3,2,3,323,2.6666666666666665,Potential
55242,1076,1,100.46,1,2,3,123,2.0,Lost
55243,337,2,136.5,3,4,4,344,3.6666666666666665,Loyal Customers
55245,37,2,174.57,5,4,4,544,4.333333333333333,Champions
55246,3,1,13.72,5,2,1,521,2.6666666666666665,New Customers
55247,329,1,46.11,3,2,2,322,2.3333333333333335,Potential
55248,373,1,41.07,3,2,1,321,2.0,Potential
55249,448,1,48.95,3,2,2,322,2.3333333333333335,Potential
55251,360,2,66.07,3,4,2,342,3.0,Potential
55252,124,3,221.04,5,5,4,554,4.666666666666667,Champions
55254,11,2,128.42000000000002,5,4,3,543,4.0,Loyal Customers
55255,443,1,89.68,3,2,3,323,2.6666666666666665,Potential
55260,597,1,58.26,2,2,2,222,2.0,Lost
55261,402,1,36.35,3,2,1,321,2.0,Potential
55264,356,2,122.15,3,4,3,343,3.3333333333333335,Loyal Customers
55267,175,2,151.36,4,4,4,444,4.0,Champions
55272,740,1,17.39,2,2,1,221,1.6666666666666667,Lost
55273,192,3,206.44,4,5,4,454,4.333333333333333,Champions
55274,437,2,82.75,3,4,3,343,3.3333333333333335,Loyal Customers
55276,73,1,90.2,5,2,3,523,3.3333333333333335,New Customers
55277,168,2,101.67999999999999,4,4,3,443,3.6666666666666665,Loyal Customers
55278,181,2,175.6,4,4,4,444,4.0,Champions
55279,546,3,516.82,2,5,5,255,4.0,At Risk
55281,229,4,220.54,4,5,4,454,4.333333333333333,Champions
55282,979,1,28.6,1,2,1,121,1.3333333333333333,Lost
55283,853,1,379.39,1,2,5,125,2.6666666666666665,Lost
55287,72,3,182.03,5,5,4,554,4.666666666666667,Champions
55289,365,2,265.43,3,4,5,345,4.0,Loyal Customers
55291,406,1,126.17,3,2,3,323,2.6666666666666665,Potential
55292,370,1,156.18,3,2,4,324,3.0,Potential
55294,1056,1,67.46,1,2,2,122,1.6666666666666667,Lost
55295,327,1,95.26,3,2,3,323,2.6666666666666665,Potential
55296,523,1,350.22,2,2,5,225,3.0,Lost
55298,414,3,190.8,3,5,4,354,4.0,Loyal Customers
55303,606,1,6.61,2,2,1,221,1.6666666666666667,Lost
55304,791,1,39.0,1,2,1,121,1.3333333333333333,Lost
55305,126,3,116.46000000000001,5,5,3,553,4.333333333333333,Loyal Customers
55306,431,2,82.36,3,4,3,343,3.3333333333333335,Loyal Customers
55307,415,3,61.769999999999996,3,5,2,352,3.3333333333333335,Potential
55308,338,1,29.95,3,2,1,321,2.0,Potential
55309,623,1,97.84,2,2,3,223,2.3333333333333335,Lost
55310,49,1,42.73,5,2,1,521,2.6666666666666665,New Customers
55312,658,1,14.32,2,2,1,221,1.6666666666666667,Lost
55313,909,1,100.82,1,2,3,123,2.0,Lost
55315,872,1,79.53,1,2,2,122,1.6666666666666667,Lost
55316,884,1,10.39,1,2,1,121,1.3333333333333333,Lost
55318,304,2,117.66,4,4,3,443,3.6666666666666665,Loyal Customers
55321,200,1,79.04,4,2,2,422,2.6666666666666665,New Customers
55322,199,3,186.02,4,5,4,454,4.333333333333333,Champions
55323,801,1,253.62,1,2,5,125,2.6666666666666665,Lost
55325,21,2,167.38,5,4,4,544,4.333333333333333,Champions
55326,852,1,128.56,1,2,3,123,2.0,Lost
55328,110,1,483.84,5,2,5,525,4.0,New Customers
55331,710,2,221.72,2,4,4,244,3.3333333333333335,At Risk
55333,577,1,706.46,2,2,5,225,3.0,Lost
55334,629,1,181.95,2,2,4,224,2.6666666666666665,Lost
55335,118,1,333.2,5,2,5,525,4.0,New Customers
55336,341,4,407.17,3,5,5,355,4.333333333333333,Loyal Customers
55337,734,1,108.86,2,2,3,223,2.3333333333333335,Lost
55338,170,4,355.39,4,5,5,455,4.666666666666667,Champions
55341,288,2,217.26999999999998,4,4,4,444,4.0,Champions
55343,239,2,281.89,4,4,5,445,4.333333333333333,Champions
55345,127,3,240.03,5,5,5,555,5.0,Champions
55346,952,1,8.83,1,2,1,121,1.3333333333333333,Lost
55348,191,3,301.74,4,5,5,455,4.666666666666667,Champions
55349,28,1,102.9,5,2,3,523,3.3333333333333335,New Customers
55351,547,1,20.53,2,2,1,221,1.6666666666666667,Lost
55352,380,2,103.17,3,4,3,343,3.3333333333333335,Loyal Customers
55358,704,1,58.57,2,2,2,222,2.0,Lost
55359,349,3,255.32,3,5,5,355,4.333333333333333,Loyal Customers
55360,934,1,75.56,1,2,2,122,1.6666666666666667,Lost
55361,13,1,69.73,5,2,2,522,3.0,New Customers
55362,954,1,213.82,1,2,4,124,2.3333333333333335,Lost
55363,570,1,32.52,2,2,1,221,1.6666666666666667,Lost
55367,767,1,17.87,2,2,1,221,1.6666666666666667,Lost
55368,617,1,166.89,2,2,4,224,2.6666666666666665,Lost
55370,835,1,231.96,1,2,5,125,2.6666666666666665,Lost
55371,6,3,229.97000000000003,5,5,5,555,5.0,Champions
55373,99,1,153.15,5,2,4,524,3.6666666666666665,New Customers
55375,586,3,782.26,2,5,5,255,4.0,At Risk
55378,473,2,277.89,3,4,5,345,4.0,Loyal Customers
55383,173,1,198.6,4,2,4,424,3.3333333333333335,New Customers
55384,84,1,115.52,5,2,3,523,3.3333333333333335,New Customers
55385,840,2,184.1,1,4,4,144,3.0,At Risk
55386,46,1,161.8,5,2,4,524,3.6666666666666665,New Customers
55388,53,1,98.76,5,2,3,523,3.3333333333333335,New Customers
55389,913,1,105.54,1,2,3,123,2.0,Lost
55390,1053,1,78.87,1,2,2,122,1.6666666666666667,Lost
55394,135,2,187.75,5,4,4,544,4.333333333333333,Champions
55396,772,1,32.93,2,2,1,221,1.6666666666666667,Lost
55399,128,1,13.48,5,2,1,521,2.6666666666666665,New Customers
55401,1073,1,125.46,1,2,3,123,2.0,Lost
55402,755,1,17.82,2,2,1,221,1.6666666666666667,Lost
55403,422,1,113.2,3,2,3,323,2.6666666666666665,Potential
55404,360,1,12.29,3,2,1,321,2.0,Potential
55406,794,1,68.63,1,2,2,122,1.6666666666666667,Lost
55407,462,1,39.31,3,2,1,321,2.0,Potential
55408,984,1,19.82,1,2,1,121,1.3333333333333333,Lost
55409,337,1,116.93,3,2,3,323,2.6666666666666665,Potential
55411,737,1,111.42,2,2,3,223,2.3333333333333335,Lost
55413,848,1,38.1,1,2,1,121,1.3333333333333333,Lost
55414,622,1,441.35,2,2,5,225,3.0,Lost
55415,15,1,373.82,5,2,5,525,4.0,New Customers
55416,739,2,275.81,2,4,5,245,3.6666666666666665,At Risk
55417,203,1,40.83,4,2,1,421,2.3333333333333335,New Customers
55419,949,1,150.48,1,2,4,124,2.3333333333333335,Lost
55423,518,1,79.75,3,2,2,322,2.3333333333333335,Potential
55424,47,1,188.07,5,2,4,524,3.6666666666666665,New Customers
55425,358,1,73.45,3,2,2,322,2.3333333333333335,Potential
55426,130,1,414.35,5,2,5,525,4.0,New Customers
55428,600,2,167.2,2,4,4,244,3.3333333333333335,At Risk
55429,1029,1,95.6,1,2,3,123,2.0,Lost
55431,910,1,23.4,1,2,1,121,1.3333333333333333,Lost
55432,724,1,18.52,2,2,1,221,1.6666666666666667,Lost
55434,164,1,44.4,4,2,1,421,2.3333333333333335,New Customers
55435,575,1,45.04,2,2,1,221,1.6666666666666667,Lost
55439,763,1,24.51,2,2,1,221,1.6666666666666667,Lost
55440,1004,1,118.5,1,2,3,123,2.0,Lost
55441,879,1,86.52,1,2,3,123,2.0,Lost
55442,1070,1,91.28,1,2,3,123,2.0,Lost
55443,764,1,5.27,2,2,1,221,1.6666666666666667,Lost
55445,501,1,120.82,3,2,3,323,2.6666666666666665,Potential
55446,656,1,91.84,2,2,3,223,2.3333333333333335,Lost
55448,249,3,281.51,4,5,5,455,4.666666666666667,Champions
55449,21,2,210.79,5,4,4,544,4.333333333333333,Champions
55452,306,1,65.06,4,2,2,422,2.6666666666666665,New Customers
55454,277,1,61.24,4,2,2,422,2.6666666666666665,New Customers
55461,728,1,63.18,2,2,2,222,2.0,Lost
55462,44,1,13.55,5,2,1,521,2.6666666666666665,New Customers
55465,774,2,143.39,2,4,4,244,3.3333333333333335,At Risk
55466,434,1,88.93,3,2,3,323,2.6666666666666665,Potential
55467,86,1,218.57,5,2,4,524,3.6666666666666665,New Customers
55468,936,1,253.62,1,2,5,125,2.6666666666666665,Lost
55469,485,1,93.41,3,2,3,323,2.6666666666666665,Potential
55471,427,1,213.41,3,2,4,324,3.0,Potential
55473,767,1,15.56,2,2,1,221,1.6666666666666667,Lost
55474,377,1,59.51,3,2,2,322,2.3333333333333335,Potential
55475,354,2,178.89000000000001,3,4,4,344,3.6666666666666665,Loyal Customers
55479,732,1,24.94,2,2,1,221,1.6666666666666667,Lost
55481,680,1,55.61,2,2,2,222,2.0,Lost
55483,657,1,10.98,2,2,1,221,1.6666666666666667,Lost
55485,894,2,497.89,1,4,5,145,3.3333333333333335,At Risk
55487,992,1,89.4,1,2,3,123,2.0,Lost
55488,117,2,197.55,5,4,4,544,4.333333333333333,Champions
55489,106,4,251.1,5,5,5,555,5.0,Champions
55491,358,1,35.32,3,2,1,321,2.0,Potential
55496,650,1,45.92,2,2,2,222,2.0,Lost
55498,228,2,168.95,4,4,4,444,4.0,Champions
55499,555,1,156.48,2,2,4,224,2.6666666666666665,Lost
55504,336,2,69.17999999999999,3,4,2,342,3.0,Potential
55508,364,1,127.66,3,2,3,323,2.6666666666666665,Potential
55510,62,1,53.46,5,2,2,522,3.0,New Customers
55512,215,1,14.05,4,2,1,421,2.3333333333333335,New Customers
55513,86,2,223.81,5,4,5,545,4.666666666666667,Champions
55516,159,2,118.38,4,4,3,443,3.6666666666666665,Loyal Customers
55517,78,3,219.69,5,5,4,554,4.666666666666667,Champions
55518,408,1,146.18,3,2,4,324,3.0,Potential
55520,819,1,108.7,1,2,3,123,2.0,Lost
55521,54,3,361.27,5,5,5,555,5.0,Champions
55522,286,1,28.95,4,2,1,421,2.3333333333333335,New Customers
55523,54,3,476.68,5,5,5,555,5.0,Champions
55524,95,2,195.87,5,4,4,544,4.333333333333333,Champions
55525,308,3,191.38,4,5,4,454,4.333333333333333,Champions
55526,478,1,98.74,3,2,3,323,2.6666666666666665,Potential
55531,364,1,46.35,3,2,2,322,2.3333333333333335,Potential
55533,9,2,250.04000000000002,5,4,5,545,4.666666666666667,Champions
55535,316,2,146.0,4,4,4,444,4.0,Champions
55536,298,2,88.69999999999999,4,4,3,443,3.6666666666666665,Loyal Customers
55538,277,1,67.89,4,2,2,422,2.6666666666666665,New Customers
55539,552,1,20.1,2,2,1,221,1.6666666666666667,Lost
55540,825,1,49.63,1,2,2,122,1.6666666666666667,Lost
55543,605,2,71.25,2,4,2,242,2.6666666666666665,At Risk
55545,115,1,69.39,5,2,2,522,3.0,New Customers
55546,77,2,105.87,5,4,3,543,4.0,Loyal Customers
55548,883,1,119.38,1,2,3,123,2.0,Lost
55549,148,2,313.4,4,4,5,445,4.333333333333333,Champions
55551,521,2,179.27,3,4,4,344,3.6666666666666665,Loyal Customers
55552,771,1,82.48,2,2,3,223,2.3333333333333335,Lost
55553,301,1,426.43,4,2,5,425,3.6666666666666665,New Customers
55554,630,1,55.43,2,2,2,222,2.0,Lost
