customer_id,num_channels,net_revenue,is_multi_touch
59429,0,117.3,0
59430,1,15.81,0
59432,1,64.52,0
59433,1,279.92,0
59435,1,177.73,0
59439,1,100.74,0
59440,0,25.44,0
59442,1,51.47,0
59445,1,69.92,0
59446,1,88.99000000000001,0
59448,4,602.1600000000001,1
59453,2,257.1,1
59454,0,69.02,0
59460,1,98.88,0
59463,1,69.02,0
59464,1,41.07,0
59465,1,152.66,0
59466,0,91.66,0
59467,0,55.44,0
59469,0,130.22,0
59471,1,404.01,0
59472,0,145.38,0
59473,1,328.49,0
59474,1,49.82,0
59475,1,20.83,0
59476,2,108.28,1
59482,1,249.69,0
59483,2,231.56,1
59484,1,109.04,0
59486,3,361.4,1
59487,0,59.79,0
59489,1,39.46,0
59490,1,205.02,0
59493,2,179.14,1
59494,1,113.72,0
59495,1,18.72,0
59496,2,419.84000000000003,1
59497,1,130.64,0
59499,2,89.78,1
59502,1,22.3,0
59503,1,106.67,0
59504,1,438.54,0
59505,1,203.7,0
59506,1,70.16,0
59507,2,163.9,1
59508,1,33.53,0
59510,1,449.56,0
59511,2,299.04,1
59512,1,60.57,0
59513,1,73.0,0
59514,1,67.05,0
59515,1,42.42,0
59516,1,41.44,0
59518,1,137.49,0
59520,1,76.27,0
59522,1,33.32,0
59523,1,223.1,0
59524,0,58.5,0
59525,1,156.18,0
59526,1,6.35,0
59527,2,47.42999999999999,1
59530,1,64.01,0
59532,1,131.31,0
59533,1,152.35000000000002,0
59535,1,125.19,0
59537,1,41.91,0
59538,1,40.75,0
59539,1,43.34,0
59540,0,43.74,0
59543,2,255.79,1
59544,1,67.44,0
59547,1,159.48,0
59548,1,103.48,0
59549,0,72.63,0
59550,2,86.65,1
59551,1,164.14,0
59552,2,174.41000000000003,1
59553,1,24.0,0
59555,1,67.45,0
59556,1,53.46,0
59557,1,60.95,0
59558,1,223.17,0
59560,1,460.33,0
59564,1,133.48,0
59566,2,364.45,1
59567,1,104.85,0
59568,2,276.19,1
59569,1,18.04,0
59570,1,13.29,0
59571,0,269.76,0
59572,0,70.87,0
59573,1,191.58,0
59575,1,111.77,0
59577,1,30.96,0
59578,2,427.95,1
59579,1,102.32,0
59580,2,910.48,1
59581,1,28.18,0
59583,1,70.89,0
59584,0,27.91,0
59587,1,21.79,0
59593,0,96.7,0
59594,1,219.71,0
59595,1,128.48,0
59599,1,110.37,0
59603,1,40.1,0
59604,1,106.53999999999999,0
59605,1,499.06,0
59606,3,686.4399999999999,1
59608,1,76.62,0
59611,2,57.400000000000006,1
59614,1,25.96,0
59615,1,53.46,0
59616,2,74.62,1
59617,1,9.68,0
59618,2,112.03,1
59621,1,57.28,0
59627,1,70.27,0
59628,0,24.52,0
59630,2,297.92999999999995,1
59631,2,203.41,1
59633,1,448.55999999999995,0
59634,1,11.59,0
59635,1,52.36,0
59637,1,340.37,0
59639,1,76.61,0
59641,0,344.61,0
59642,2,417.71000000000004,1
59643,0,82.85,0
59645,1,134.8,0
59648,2,328.54999999999995,1
59649,0,72.36,0
59651,1,116.16,0
59652,1,160.08,0
59653,2,128.94,1
59654,1,63.57,0
59655,2,228.55,1
59657,1,64.22,0
59658,1,75.45,0
59660,1,596.9300000000001,0
59661,1,137.71,0
59663,2,200.43,1
59664,2,49.489999999999995,1
59665,3,492.97,1
59666,1,62.55,0
59667,0,197.18,0
59668,1,13.89,0
59669,1,21.02,0
59670,1,60.34,0
59672,2,89.98,1
59673,1,30.93,0
59677,1,131.7,0
59678,1,116.46,0
59679,1,29.11,0
59680,1,79.5,0
59681,0,139.94,0
59682,1,42.33,0
59685,1,106.97,0
59686,2,205.70999999999998,1
59687,1,94.61,0
59688,1,101.29,0
59689,2,137.36,1
59690,2,190.65,1
59692,1,69.56,0
59695,1,127.38,0
59697,1,68.33,0
59700,1,48.82,0
59701,0,154.31,0
59704,1,93.9,0
59706,0,113.22,0
59708,1,43.94,0
59709,0,106.16,0
59711,1,74.8,0
59714,1,293.46,0
59715,1,99.27,0
59717,1,66.31,0
59718,1,67.41,0
59720,1,63.48,0
59721,1,405.62,0
59722,2,94.55,1
59723,1,25.5,0
59724,1,44.34,0
59728,1,20.23,0
59731,2,80.69,1
59732,1,82.07,0
59734,0,28.18,0
59735,0,127.77,0
59736,1,64.94,0
59737,1,98.63,0
59738,1,236.39000000000001,0
59739,1,52.69,0
59745,2,475.23999999999995,1
59746,2,261.89,1
59749,2,145.29000000000002,1
59750,1,260.8,0
59753,1,112.51,0
59754,1,164.09,0
59757,1,145.8,0
59758,1,23.18,0
59759,1,167.98,0
59760,1,117.03,0
59762,1,40.0,0
59763,0,42.03,0
59767,1,269.65,0
59769,1,87.27000000000001,0
59772,1,90.06,0
59775,1,162.37,0
59776,3,188.67,1
59777,1,44.55,0
59781,2,560.64,1
59782,1,437.13,0
59783,1,110.44,0
59784,0,31.39,0
59785,1,18.45,0
59786,0,93.07,0
59787,1,123.03,0
59790,1,16.41,0
59792,1,75.22,0
59793,1,97.82,0
59795,2,293.40000000000003,1
59797,1,18.38,0
59798,1,97.64,0
59799,0,31.01,0
59801,1,50.52,0
59802,1,210.6,0
59803,1,114.92,0
59805,1,147.78,0
59806,0,49.51,0
59808,1,159.95999999999998,0
59810,1,171.69,0
59811,1,68.28,0
59812,1,54.46,0
59816,1,85.78,0
59819,1,75.81,0
59820,1,218.05,0
59823,1,117.3,0
59824,2,179.53,1
59825,2,312.28,1
59826,1,151.26,0
59827,0,88.68,0
59828,1,85.92,0
59832,1,74.46,0
59834,3,349.58,1
59835,1,78.71000000000001,0
59836,1,45.87,0
59837,1,54.12,0
59840,1,42.44,0
59841,0,231.44,0
59843,1,21.34,0
59845,1,180.41,0
59846,2,274.36,1
59851,1,87.67,0
59852,1,47.27,0
59854,2,354.78999999999996,1
59855,1,151.82,0
59856,1,55.28,0
59857,2,359.64,1
59858,2,114.67,1
59859,1,85.15,0
59861,2,503.90000000000003,1
59863,2,139.03,1
59865,1,464.58,0
59867,2,670.7,1
59868,1,261.7,0
59870,1,81.6,0
59871,1,35.07,0
59872,1,17.95,0
59873,1,29.57,0
59875,1,55.81,0
59878,1,164.88,0
59879,0,97.5,0
59882,1,10.64,0
59883,1,150.6,0
59885,1,313.56,0
59886,1,141.47,0
59887,1,113.82,0
59888,1,61.86,0
59889,1,322.07,0
59890,1,86.9,0
59891,1,62.14,0
59895,1,795.6700000000001,0
59896,1,371.82,0
59899,2,114.45,1
59900,1,23.89,0
59902,1,101.10999999999999,0
59904,1,115.47,0
59905,1,13.9,0
59909,1,5.73,0
59911,1,56.66,0
59913,0,53.42,0
59916,3,195.42000000000002,1
59917,2,156.72,1
59919,1,115.01,0
59921,1,88.22,0
59922,2,86.81,1
59923,0,35.12,0
59924,1,104.11,0
59925,1,151.20999999999998,0
59926,2,137.3,1
59928,1,287.85,0
59929,1,60.06,0
59930,1,140.25,0
59935,1,59.25,0
59936,2,151.66,1
59938,2,152.5,1
59939,1,25.05,0
59940,1,64.9,0
59941,1,76.19,0
59943,1,63.86,0
59945,1,55.31,0
59946,2,146.23,1
59947,1,77.05,0
59948,1,67.22,0
59950,1,35.71,0
59953,3,134.73000000000002,1
59954,0,258.88,0
59955,0,259.56,0
59956,1,17.92,0
59957,1,58.46,0
59958,2,60.6,1
59959,0,135.21,0
59961,1,21.28,0
59962,1,31.28,0
59964,2,231.16,1
59965,2,180.49,1
59966,1,31.54,0
59967,2,65.17,1
59969,2,359.38,1
59970,1,93.85,0
59972,3,361.78999999999996,1
59974,1,288.24,0
59978,3,206.88,1
59980,1,105.94,0
59981,2,222.79000000000002,1
59983,1,262.15,0
59985,1,41.05,0
59987,1,134.44,0
59989,1,12.51,0
59990,2,168.28,1
59992,1,98.55,0
59998,1,40.29,0
59999,1,88.39999999999999,0
60000,0,126.8,0
60001,1,119.75,0
60003,1,221.64999999999998,0
60004,1,234.84,0
60006,1,64.99,0
60007,1,28.38,0
60008,1,160.59,0
60009,1,16.75,0
60010,0,51.95,0
60011,1,132.51,0
60016,2,36.9,1
60017,2,55.91,1
60018,1,32.34,0
60019,2,140.62,1
60020,1,81.46,0
60021,2,329.13000000000005,1
60025,1,66.58,0
60026,1,91.03,0
60028,1,18.32,0
60033,0,44.63,0
60036,2,381.98,1
60039,1,44.26,0
60040,1,86.75,0
60042,1,166.55,0
60044,0,54.49,0
60047,1,117.14,0
60048,1,36.7,0
60049,3,313.62,1
60051,0,72.15,0
60052,1,56.7,0
60054,1,167.88,0
60055,1,117.38,0
60056,2,65.4,1
60058,1,24.94,0
60060,1,55.08,0
60062,1,106.56,0
60066,1,72.33,0
60067,0,85.89,0
60068,1,15.34,0
60069,1,85.9,0
60073,0,102.65,0
60074,1,37.83,0
60075,1,66.87,0
60077,0,12.59,0
60080,2,202.79,1
60081,1,42.33,0
60084,1,50.11,0
60086,2,229.87,1
60087,1,184.68,0
60089,0,71.68,0
60090,2,242.53,1
60095,1,365.53,0
60098,0,53.66,0
60099,1,70.37,0
60100,1,18.81,0
60101,1,13.17,0
60102,1,306.13,0
60104,0,188.07,0
60107,2,329.45,1
60108,1,30.37,0
60109,0,39.28,0
60110,1,16.83,0
60112,3,138.87,1
60113,1,120.64,0
60115,1,277.6,0
60116,2,228.35000000000002,1
60118,1,157.89,0
60119,1,24.7,0
60120,1,467.55999999999995,0
60121,2,264.84000000000003,1
60122,1,38.91,0
60123,1,325.40999999999997,0
60124,1,88.96,0
60126,2,116.71,1
60129,1,65.23,0
60130,2,331.9,1
60131,1,182.3,0
60134,2,100.78,1
60135,2,110.56,1
60137,1,35.05,0
60138,2,161.99,1
60139,1,134.55,0
60141,1,178.53,0
60142,0,10.01,0
60143,2,74.13,1
60144,1,78.87,0
60145,0,64.28,0
60146,1,113.72,0
60147,2,392.58,1
60149,1,131.01,0
60150,1,83.13,0
60153,1,90.48,0
60156,1,90.2,0
60159,1,60.85,0
60160,1,145.57,0
60162,1,101.24,0
60163,1,155.69,0
60164,2,202.69,1
60166,1,10.39,0
60168,1,227.38,0
60169,1,42.0,0
60170,1,41.26,0
60172,0,64.05,0
60173,1,490.15999999999997,0
60175,1,394.89,0
60176,0,19.06,0
60179,2,271.95,1
60180,2,86.0,1
60181,2,527.24,1
60182,0,77.29,0
60184,2,422.24,1
60186,2,114.88,1
60189,1,334.66,0
60190,1,28.53,0
60191,2,235.15,1
60192,3,565.1100000000001,1
60193,1,102.82,0
60196,1,738.21,0
60197,1,49.33,0
60198,1,267.07,0
60199,1,322.27,0
60200,1,106.34,0
60201,1,11.11,0
60203,0,131.52,0
60204,1,87.68,0
60208,0,34.6,0
60209,2,120.14,1
60210,2,315.31,1
60213,1,13.59,0
60214,1,34.39,0
60215,2,419.85,1
60216,3,202.48000000000002,1
60218,1,16.92,0
60220,1,38.04,0
60221,1,52.81,0
60226,2,29.21,1
60227,1,23.22,0
60228,2,473.63,1
60231,2,763.36,1
60234,0,63.33,0
60235,0,16.82,0
60237,2,1073.6599999999999,1
60239,1,87.02,0
60240,1,424.89,0
60242,1,109.47,0
60243,3,191.02,1
60244,1,26.36,0
60245,1,60.77,0
60248,1,274.23,0
60249,0,100.76,0
60252,2,78.49,1
60254,1,92.4,0
60256,0,43.690000000000005,0
60257,1,39.03,0
60258,1,291.54,0
60259,1,129.44,0
60261,1,348.76,0
60262,1,85.24,0
60264,2,83.66,1
60266,1,122.54,0
60268,1,186.69,0
60270,3,438.09000000000003,1
60271,1,240.95,0
60272,1,73.47,0
60273,2,396.23,1
60274,0,502.77000000000004,0
60277,2,280.26,1
60278,2,142.26,1
60281,2,158.76999999999998,1
60282,1,68.0,0
60283,1,168.8,0
60284,2,210.15,1
60285,1,304.6,0
60286,1,33.01,0
60287,1,36.1,0
60290,1,12.79,0
60291,1,77.36,0
60292,1,98.07999999999998,0
60294,2,122.24,1
60295,1,41.44,0
60298,1,46.0,0
60301,1,56.63,0
60302,1,88.17,0
60305,1,8.79,0
60307,0,77.63,0
60309,1,184.83,0
60310,1,42.98,0
60312,1,247.89,0
60315,0,257.08,0
60318,1,118.21,0
60319,2,118.43,1
60320,1,68.96,0
60321,1,4.74,0
60322,0,139.69,0
60323,0,61.56,0
60324,1,34.21,0
60325,1,193.92,0
60328,1,69.79,0
60331,2,67.41,1
60333,2,265.02,1
60335,0,60.64,0
60337,1,76.17,0
60341,0,17.14,0
60344,3,458.40999999999997,1
60346,1,708.75,0
60348,1,41.07,0
60349,1,111.47,0
60350,1,33.63,0
60353,1,35.13,0
60356,2,438.71,1
60358,1,229.15,0
60360,1,89.45,0
60361,1,156.69,0
60363,0,99.73,0
60364,2,416.0,1
60366,2,174.33,1
60367,1,47.57,0
60368,0,27.93,0
60369,1,491.58,0
60370,1,107.51,0
60371,2,113.49000000000001,1
60372,1,66.87,0
60373,1,14.92,0
60374,1,30.16,0
60375,1,94.35,0
60377,1,381.43,0
60380,0,146.28,0
60382,1,297.34000000000003,0
60383,1,75.45,0
60384,0,78.58,0
60385,1,123.85,0
60386,1,81.24,0
60387,1,652.95,0
60389,1,24.42,0
60391,1,29.46,0
60392,1,16.18,0
60394,3,177.95,1
60395,1,87.05,0
60398,2,173.85,1
60399,1,15.44,0
60401,1,62.47,0
60402,1,77.61,0
60405,1,29.38,0
60406,1,47.77,0
60411,2,176.79000000000002,1
60412,0,139.94,0
60413,2,335.96,1
60414,0,86.08,0
60415,1,127.16,0
60417,1,176.22,0
60418,1,68.68,0
60419,1,50.08,0
60422,0,229.31,0
60425,1,26.12,0
60426,1,357.07,0
60427,0,177.74,0
60429,1,121.54,0
60430,1,65.76,0
60436,2,180.57,1
60437,1,57.18,0
60438,1,49.65,0
60440,1,62.69,0
60441,1,74.71,0
60442,2,139.84,1
60443,1,288.81,0
60444,1,39.980000000000004,0
60447,2,96.74000000000001,1
60449,1,19.78,0
60450,1,144.07,0
60456,1,229.99,0
60458,1,242.9,0
60459,2,1026.38,1
60460,1,35.67,0
60463,2,29.18,1
60465,2,271.71000000000004,1
60466,1,26.88,0
60471,1,90.81,0
60472,1,97.87,0
60473,1,133.91,0
60475,1,28.14,0
60476,1,55.18,0
60477,1,29.06,0
60481,1,97.97,0
60482,1,52.96,0
60484,1,32.23,0
60485,1,23.69,0
60486,2,72.24,1
60487,0,206.34,0
60488,2,452.25,1
60490,1,323.55,0
60491,0,123.7,0
60494,2,217.59,1
60496,2,140.44,1
60497,1,190.77,0
60498,2,124.77,1
60499,1,68.61,0
60500,1,536.37,0
60502,1,23.4,0
60504,2,161.86,1
60505,1,64.4,0
60510,2,173.56,1
60511,1,162.04,0
60514,1,118.03,0
60517,1,48.34,0
60519,1,145.15,0
60522,2,35.42,1
60523,1,27.35,0
60525,1,129.98,0
60526,2,187.82999999999998,1
60527,1,222.60000000000002,0
60529,2,147.69,1
60530,1,125.32,0
60531,1,58.19,0
60532,1,14.76,0
60533,1,228.51,0
60536,1,169.35,0
60537,0,21.8,0
60538,2,215.34,1
60541,2,186.73000000000002,1
60543,1,17.89,0
60546,1,25.2,0
60547,0,27.8,0
60548,1,155.11,0
60549,1,36.06,0
60550,1,53.13,0
60551,1,32.9,0
60552,0,139.48,0
60553,0,155.89,0
60554,0,74.06,0
60555,2,260.83,1
60559,1,75.47,0
60562,2,260.14,1
60564,1,870.62,0
60565,1,98.14,0
60566,1,181.66,0
60567,1,109.59,0
60568,1,45.44,0
60569,1,94.96,0
60571,2,319.78,1
60573,1,15.57,0
60576,1,37.01,0
60577,2,200.09,1
60578,1,88.5,0
60580,2,209.33,1
60581,1,242.01,0
60582,1,39.13,0
60585,1,248.98,0
60586,0,69.3,0
60588,3,162.78,1
60590,1,199.52,0
60592,1,20.1,0
60596,1,576.1800000000001,0
60598,2,752.11,1
60599,1,10.39,0
60601,0,31.34,0
60602,1,233.23000000000002,0
60604,1,14.64,0
60605,1,34.24,0
60607,1,137.08,0
60608,2,316.86,1
60612,0,42.68,0
60615,1,11.45,0
60616,0,42.98,0
60617,1,62.43,0
60618,1,150.7,0
60619,1,48.22,0
60620,0,34.36,0
60623,1,138.7,0
60627,2,240.9,1
60631,1,176.23,0
60634,1,145.15,0
60635,1,723.75,0
60636,0,139.74,0
60641,1,234.18,0
60653,2,298.29,1
60654,2,240.82,1
60656,1,76.41,0
60657,2,260.36,1
60662,0,43.6,0
60663,2,218.82,1
60664,2,424.67,1
60666,3,124.28999999999999,1
60667,1,226.63,0
60669,1,82.09,0
60670,3,142.21,1
60673,1,96.79,0
60675,2,796.67,1
60676,1,18.16,0
60678,1,277.99,0
60679,2,354.2,1
60680,1,121.36,0
60681,1,91.72,0
60682,2,123.92999999999999,1
60683,1,262.97,0
60684,1,125.59,0
60686,0,124.9,0
60687,2,292.36,1
60688,2,293.15,1
60690,1,27.83,0
60692,0,53.17,0
60693,2,133.68,1
60694,2,131.43,1
60695,1,78.44,0
60696,0,166.07000000000002,0
60699,1,43.62,0
60700,1,90.74,0
60701,1,101.55,0
60706,1,145.32,0
60708,1,22.51,0
60709,1,241.18,0
60712,1,603.57,0
60714,1,149.53,0
60715,1,101.23,0
60717,0,251.26,0
60718,1,117.63,0
60719,2,342.22,1
60720,1,138.47,0
60723,1,39.32,0
60724,1,110.25,0
60725,1,120.19,0
60727,1,78.03,0
60728,0,211.08,0
60729,1,135.21,0
60734,2,193.42000000000002,1
60735,2,59.620000000000005,1
60736,0,75.55,0
60737,1,81.23,0
60738,0,90.01,0
60739,1,285.82,0
60741,1,244.67,0
60742,1,18.23,0
60743,2,392.24,1
60746,1,78.54,0
60748,0,35.05,0
60749,1,99.27,0
60756,1,227.44,0
60758,1,145.52,0
60759,1,185.62,0
60760,1,64.76,0
60761,1,76.23,0
60762,1,12.45,0
60763,1,57.05,0
60764,1,78.92,0
60765,1,364.78,0
60766,1,122.73,0
60767,1,52.87,0
60768,1,15.62,0
60775,1,135.19,0
60778,1,284.63,0
60782,1,244.65,0
60783,1,28.26,0
60784,2,130.89,1
60785,1,10.36,0
60788,1,153.25,0
60789,1,59.81,0
60791,1,13.7,0
60792,1,7.76,0
60794,0,22.83,0
60796,1,144.3,0
60797,1,63.29,0
60800,0,162.77,0
60802,1,67.73,0
60804,1,105.95,0
60805,1,35.05,0
60806,0,101.58,0
60808,1,108.56,0
60810,0,8.29,0
60811,1,49.93,0
60813,1,116.93,0
60814,1,48.12,0
60816,0,102.65,0
60817,0,64.79,0
60818,2,245.11,1
60819,1,13.44,0
60821,1,52.97,0
60822,1,329.5,0
60824,1,119.99000000000001,0
60826,2,180.24,1
60827,1,20.1,0
60828,1,73.02,0
60829,1,63.19,0
60830,0,140.74,0
60831,1,59.53,0
60832,1,262.07,0
60833,1,290.56,0
60835,1,231.32,0
60837,2,254.77,1
60838,1,96.66,0
60841,1,145.9,0
60842,1,47.02,0
60843,0,344.08,0
60845,1,14.7,0
60846,1,86.00999999999999,0
60848,0,70.61,0
60849,0,32.51,0
60850,1,73.81,0
60852,1,111.82,0
60854,1,535.26,0
60857,1,111.58,0
60859,1,240.24,0
60861,2,301.28999999999996,1
60862,1,59.7,0
60865,1,9.68,0
60868,2,418.27,1
60870,0,189.65,0
60871,1,30.67,0
60872,1,288.93,0
60878,1,43.84,0
60879,1,29.34,0
60880,1,36.1,0
60881,1,233.38,0
60883,0,257.33,0
60887,1,79.13,0
60892,1,79.33,0
60893,1,393.9,0
60897,1,93.29,0
60898,2,44.34,1
60899,1,644.31,0
60901,1,48.0,0
60902,0,46.55,0
60903,3,164.88,1
60906,1,280.39,0
60908,1,8.23,0
60910,2,112.1,1
60915,3,228.65999999999997,1
60917,1,64.11,0
60918,1,242.9,0
60919,1,115.02,0
60920,1,44.24,0
60921,1,62.44,0
60922,1,234.64,0
60923,2,545.13,1
60924,1,272.98,0
60932,2,153.46,1
60933,0,199.23,0
60936,0,105.85,0
60937,1,50.75,0
60938,1,45.5,0
60939,1,120.47,0
60942,1,13.8,0
60943,1,162.87,0
60944,2,232.44,1
60945,1,114.16,0
60946,0,74.77,0
60947,1,127.68,0
60949,1,127.56,0
60950,1,195.60999999999999,0
60953,2,168.15,1
60955,1,306.34000000000003,0
60957,1,75.92,0
60958,1,221.22000000000003,0
60959,1,8.56,0
60960,1,226.04,0
60961,2,632.37,1
60964,3,281.92,1
60966,0,55.17,0
60968,1,79.22,0
60970,1,72.94,0
60971,1,71.76,0
60974,1,62.55,0
60975,2,224.68,1
60976,1,89.27,0
60977,1,23.63,0
60978,1,167.32,0
60980,2,652.3499999999999,1
60981,0,28.93,0
60982,2,332.51,1
60983,1,164.14,0
60984,1,274.03,0
60985,0,45.69,0
60987,0,96.69,0
60988,1,96.81,0
60990,3,417.54,1
60992,1,15.88,0
60993,1,373.82,0
60996,0,57.75,0
60997,0,87.12,0
60998,1,56.06,0
61002,1,111.43,0
61003,1,73.1,0
61006,1,41.9,0
61007,2,634.1500000000001,1
61009,2,108.27,1
61010,1,51.17,0
61011,1,66.58,0
61012,1,72.41,0
61013,1,47.03,0
61014,0,471.56,0
61015,1,188.26,0
61016,0,272.92,0
61018,1,31.14,0
61020,1,58.56,0
61022,2,174.35,1
61024,1,95.42,0
61025,1,48.06,0
61029,1,16.28,0
61031,2,222.65,1
61033,0,26.71,0
61034,0,36.29,0
61035,1,63.46,0
61036,1,9.15,0
61037,1,60.9,0
61039,1,130.62,0
61041,1,62.39,0
61043,1,72.5,0
61045,1,301.78,0
61046,1,121.38,0
61048,2,338.52000000000004,1
61050,3,475.33000000000004,1
61051,1,39.27,0
61052,1,32.66,0
61054,1,15.81,0
61056,1,435.96000000000004,0
61058,1,58.9,0
61059,1,75.47,0
61060,1,52.36,0
61062,2,91.94,1
61067,1,60.85,0
61068,2,97.19,1
61069,2,44.989999999999995,1
61071,1,50.97,0
61072,2,129.74,1
61075,1,41.05,0
61076,1,50.68,0
61077,2,169.32999999999998,1
61079,2,69.58,1
61081,1,89.67,0
61082,1,184.52,0
61083,1,76.35,0
61084,1,110.72999999999999,0
61085,2,202.81,1
61086,2,281.14,1
61089,2,338.92999999999995,1
61093,1,169.48,0
61094,1,103.59,0
61095,1,17.52,0
61096,1,91.72,0
61098,2,147.88,1
61099,1,136.07999999999998,0
61100,1,117.47,0
61101,1,118.76,0
61102,0,49.7,0
61104,1,75.47,0
61105,0,307.95,0
61106,1,144.05,0
61107,2,668.16,1
61110,1,215.19,0
61111,1,50.06,0
61112,1,12.13,0
61114,1,35.67,0
61115,2,576.95,1
61117,1,21.82,0
61118,1,195.3,0
61121,1,72.12,0
61122,3,231.32999999999998,1
61123,1,40.79,0
61124,2,182.57,1
61125,2,158.82999999999998,1
61127,1,83.06,0
61128,2,146.79,1
61130,1,225.09,0
61131,1,86.49000000000001,0
61132,1,4.87,0
61133,1,209.68,0
61134,1,42.69,0
61135,0,217.08,0
61136,3,205.97,1
61137,1,67.65,0
61138,2,101.9,1
61139,1,55.3,0
61141,0,230.07,0
61142,1,167.76,0
61145,0,248.85,0
61148,1,51.84,0
61149,0,92.52,0
61151,1,20.16,0
61154,2,179.65,1
61157,0,272.44,0
61158,1,13.98,0
61162,2,94.61999999999999,1
61164,0,16.11,0
61166,1,505.9,0
61167,0,476.36,0
61168,1,117.81,0
61170,1,157.66,0
61171,1,45.71,0
61172,1,81.02,0
61173,1,212.84,0
61174,2,290.01,1
61175,1,182.93,0
61176,1,22.25,0
61177,1,60.78,0
61178,2,182.35,1
61180,1,75.43,0
61183,1,505.59,0
61184,1,64.49,0
61185,1,21.69,0
61186,1,154.84,0
61187,1,56.6,0
61188,1,191.73,0
61190,2,318.22999999999996,1
61192,1,149.74,0
61193,1,129.64,0
61195,1,108.64,0
61196,2,180.98000000000002,1
61199,1,75.72,0
61203,1,106.34,0
61207,2,118.60999999999999,1
61208,0,201.82,0
61209,2,148.99,1
61210,2,140.57999999999998,1
61211,0,90.25,0
61212,1,15.71,0
61216,1,146.44,0
61217,1,8.34,0
61218,2,120.94,1
61221,1,137.04,0
61222,1,30.69,0
61225,1,48.25,0
61227,1,213.54,0
61228,1,112.72,0
61229,1,40.65,0
61230,0,12.16,0
61231,2,294.75,1
61232,1,42.38,0
61234,0,77.56,0
61235,1,67.22,0
61236,1,61.6,0
61237,2,244.26,1
61238,1,36.89,0
61241,1,29.38,0
61242,2,88.93,1
61244,2,56.03,1
61245,1,7.91,0
61247,1,60.9,0
61249,1,248.24,0
61250,2,164.75,1
61252,1,104.11,0
61253,1,266.34,0
61256,1,173.32,0
61259,1,41.24,0
61262,0,73.04,0
61263,1,260.19,0
61264,0,254.34,0
61265,1,381.07,0
61266,1,76.61,0
61268,2,516.01,1
61269,0,172.04,0
61270,1,58.43,0
61272,2,119.93,1
61274,2,298.82000000000005,1
61276,1,55.17,0
61277,2,366.52,1
61278,2,400.02,1
61279,1,9.05,0
61280,0,213.9,0
61281,0,499.65,0
61285,1,345.67,0
61286,0,186.64,0
61288,2,231.56,1
61289,1,47.86,0
61291,1,462.63,0
61293,1,27.72,0
61294,2,201.2,1
61295,1,8.51,0
61298,1,117.63,0
61299,1,6.86,0
61300,1,46.69,0
61306,2,628.9,1
61307,1,52.81,0
61308,1,71.8,0
61309,1,223.3,0
61310,1,107.98,0
61311,2,107.29,1
61316,1,87.78999999999999,0
61317,0,133.59,0
61319,0,41.82,0
61320,2,355.79,1
61324,1,225.36,0
61325,0,23.03,0
61327,1,208.76,0
61328,2,141.31,1
61330,1,33.56,0
61334,1,338.59000000000003,0
61337,1,228.1,0
61339,1,47.01,0
61342,1,116.58,0
61344,2,184.4,1
61347,1,243.87,0
61351,1,137.61,0
61352,2,149.78,1
61353,2,47.11,1
61354,2,378.8,1
61355,3,257.83000000000004,1
61356,1,29.75,0
61358,1,115.53,0
61359,1,117.03,0
61361,1,202.0,0
61362,1,42.76,0
61363,1,103.2,0
61370,0,151.95,0
61371,2,169.57,1
61373,0,362.91,0
61374,2,575.24,1
61375,1,13.82,0
61377,1,134.37,0
61379,1,237.96,0
61380,0,53.71,0
61382,1,64.76,0
61383,1,107.46,0
61384,2,491.25,1
61387,2,352.63,1
61391,1,234.84,0
61392,1,122.32,0
61393,2,118.52,1
61395,1,19.53,0
61397,2,247.87,1
61401,1,11.93,0
61402,3,377.97,1
61403,1,34.28,0
61408,1,23.46,0
61409,1,53.2,0
61410,0,69.68,0
61411,1,85.21,0
61412,0,78.51,0
61413,1,60.37,0
61414,1,45.45,0
61415,1,11.94,0
61416,1,45.18,0
61417,0,158.74,0
61419,2,340.70000000000005,1
61420,1,82.12,0
61425,1,18.04,0
61426,1,72.66,0
61427,1,145.15,0
61428,1,282.72,0
61429,1,69.5,0
61430,1,65.04,0
61431,2,122.06,1
61432,1,107.44,0
61435,1,230.0,0
61438,1,88.52,0
61440,3,460.41,1
61442,3,446.39,1
61444,1,193.16,0
61446,1,67.32,0
61449,1,93.66,0
61451,1,98.84,0
61452,2,65.14,1
61453,1,152.86,0
61454,1,63.52,0
61455,1,96.0,0
61456,1,88.94,0
61457,2,272.22999999999996,1
61458,2,55.040000000000006,1
61459,0,18.51,0
61461,1,127.28999999999999,0
61462,0,39.14,0
61464,2,245.42000000000002,1
61465,2,34.15,1
61466,3,217.30999999999997,1
61467,3,430.2,1
61468,2,214.67,1
61469,1,53.46,0
61470,0,33.01,0
61473,1,216.16,0
61476,1,25.58,0
61478,1,172.04,0
61479,1,121.92,0
61480,1,142.25,0
61481,1,130.84,0
61484,2,146.52,1
61485,0,29.57,0
61486,1,71.95,0
61487,3,148.31,1
61488,1,46.95,0
61489,2,282.61,1
61491,1,266.85,0
61492,3,99.50999999999999,1
61493,1,126.93,0
61495,1,20.91,0
61496,2,130.72,1
61497,1,133.17,0
61498,1,191.66,0
61499,1,500.28,0
61501,1,190.93,0
61503,1,16.96,0
61504,1,13.91,0
61505,1,155.38,0
61506,2,158.67,1
61510,1,71.71,0
